영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드,라그로타_아메리카노,라그로타_알리오 에 올리오,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지,미라시아_브런치 4인 패키지,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_06+5일,6.456821,47.480915,3.4945755,1.8507086,0.9954247,10.751488,3.8182037,1.0241073,1.6096401,1.0112523,1.2100168,2.5512655,15.892404,2.23889,14.711739,1.0849316,1.2033148,24.69108,13.018494,2.2108903,1.0328436,2.2872202,46.64575,40.838943,26.311163,70.71934,7.86524,3.942425,3.3382187,2.1423414,1.6899382,1.1536148,2.6683552,2.5925627,16.108545,3.6484718,1.8286228,13.976871,15.036426,1.3861605,3.4340265,1.6223989,1.3769932,1.6088849,1.0912261,1.8607626,1.0765735,2.9439824,10.685042,1.0545663,6.942365,1.0596856,2.0655372,1.1358796,1.7621082,1.2371403,1.9617592,1.0363992,5.6499267,2.6799867,4.054749,8.817311,4.757332,1.3366795,1.0503296,1.157586,2.32755,1.0146245,2.0900831,2.1998396,0.99717635,1.0296283,1.7851146,1.70688,0.96982574,1.3423805,1.3154774,2.6028006,1.1401353,1.2898271,1.2089871,1.8426498,1.8912312,1.9589585,2.089224,1.2626193,2.4064112,3.2809336,78.820595,2.1021183,4.9906607,1.0139538,2.9949515,1.137543,1.0395486,10.203942,3.946637,1.2191566,0.9695332,1.93785,0.9992102,7.8654895,56.66096,16.550287,3.1223066,2.6681197,1.0173084,2.855828,0.997616,1.3356138,1.0528649,0.9984231,0.97502756,2.2604892,1.129539,1.7891458,1.0102156,1.1376694,46.785717,24.407923,58.062195,103.46783,50.131134,43.423702,36.354008,37.149963,3.7282455,99.78397,63.83375,61.21773,48.625916,15.997609,1.1564401,42.305225,42.34303,3.5349514,34.42622,14.941071,52.0195,40.07756,19.851044,4.4604797,238.32185,133.2526,40.511578,128.95422,19.026445,40.111477,34.95526,82.91258,22.868713,5.49357,35.29632,36.714912,73.63126,65.426575,98.29913,43.596645,60.957855,70.36179,65.66372,138.98491,78.20532,49.805267,100.65461,45.97768,56.26457
TEST_06+6일,6.9847126,43.194042,4.7664504,2.984822,1.042847,14.738864,5.4116006,0.9952188,2.1892614,1.0110725,1.6995703,3.8170927,20.909704,2.9981263,18.693068,1.1099936,1.558133,33.66789,21.156883,2.6541398,1.0201178,2.417773,45.832962,36.22269,24.545588,82.16924,8.3877,4.4026656,3.6399715,3.938161,2.6299846,1.762077,3.7199547,3.0275927,28.302185,4.7711067,2.5136714,25.29889,15.801454,1.503121,4.263834,1.3105601,1.1414226,2.6797028,1.0546829,3.3626096,1.0474634,3.6763668,13.609177,1.2156255,8.010675,1.0343289,3.0169582,1.2992452,1.967083,1.3533007,2.1747758,1.0801266,9.209798,3.1788824,4.982415,11.210499,9.044385,1.7141544,1.0822777,1.4861326,2.9462297,1.0255316,2.2797935,2.805751,1.0043341,1.0166029,2.75339,2.0039907,0.99312586,1.5681077,1.332944,3.095973,1.4463387,1.5474864,1.3844825,2.0365684,2.2170722,2.4323742,2.4090705,1.6055781,2.8096104,3.9039857,83.46354,3.0219545,8.437092,1.0584661,3.5864658,1.1057845,1.0327748,18.351753,5.4501443,1.8933882,0.98671323,2.9431918,1.0120252,6.5107026,70.824936,20.194836,4.69392,3.6977913,1.4025849,4.1562996,1.1641082,1.9978391,1.1426252,0.9929932,0.97614795,2.6772277,1.2677169,2.375446,1.1210132,1.3547945,47.92181,33.653248,95.06521,125.24833,52.194973,50.62688,38.453735,41.433125,4.1796017,117.348114,81.33183,87.44113,54.564926,18.998621,1.234253,47.671825,44.119747,4.0165176,41.479137,16.793516,58.84586,45.44566,28.16282,7.9699903,433.79977,235.25536,57.079113,203.23846,30.827997,57.472385,54.62038,136.95728,30.997147,7.06662,52.510254,51.238476,88.82961,79.67582,112.707726,54.818497,70.556046,87.19141,81.03622,167.1884,91.68856,54.70577,117.10323,53.632233,69.642494
TEST_06+7일,7.0020804,37.97928,7.682766,4.963262,1.8395754,13.349732,6.2695518,1.2543133,3.1156712,1.1763443,2.104823,4.758343,22.61933,3.9414074,21.556244,1.4650351,2.3138812,27.200415,13.264255,2.9295447,1.3200642,3.0790176,40.19492,39.909912,22.454748,65.00617,10.687959,5.7884374,4.5126486,6.273243,3.7505252,2.8723052,4.086992,4.3067794,52.447323,6.892378,3.6856053,40.549,18.732468,2.0350435,4.9233923,1.124767,1.3952087,3.4016564,1.0999017,4.9916344,1.1495811,4.7172446,24.846167,2.5202923,9.622802,1.243213,5.288971,1.8687321,2.379286,1.8693701,2.3113348,1.5872761,17.919313,5.9047675,7.362778,17.059574,10.185184,2.8644352,1.7851769,2.466348,4.3547263,1.1116372,2.8089402,3.938432,1.240357,1.0717088,4.914929,2.7128544,1.3562394,2.2293746,1.6269064,3.9441636,2.6912174,2.0049868,2.195116,2.547034,2.8353357,3.969169,2.9613235,2.4929066,3.047879,5.636236,43.187927,5.929835,14.690053,1.9812136,4.063298,1.2076163,1.1149429,4.6012187,9.685033,2.5900028,1.8963585,6.3936925,1.6872028,94.68833,29.8295,31.4036,7.7129345,5.566093,3.1251972,7.157368,2.2324257,2.7442446,2.2214673,1.3550911,1.8652874,3.6387606,2.338136,3.784993,2.4122727,2.358968,70.11819,64.895805,67.92092,83.41739,69.44936,82.64182,48.03647,64.4743,6.107428,189.00703,138.50563,150.0382,68.37433,27.426905,2.0724266,63.413555,65.32367,5.4385686,55.313904,24.101267,85.32888,74.889565,45.018208,10.089593,503.2396,318.11197,84.81948,283.70886,54.06843,83.018074,87.09507,188.97804,48.684917,14.007876,82.80695,84.97444,98.5176,91.117516,124.89428,74.75182,78.826164,103.515686,93.453865,228.5163,91.159325,56.48334,118.99557,53.074574,74.56924
TEST_07+1일,3.6823187,42.33627,5.2292457,2.9771054,1.0528864,7.73407,1.8781338,1.0522214,1.4882663,0.87661153,1.0198828,1.262045,6.9567857,1.6044703,16.876177,1.022058,1.223806,26.09078,7.255592,2.0171518,0.94869834,1.8286556,38.639538,31.025045,27.695488,37.065968,2.797507,2.4898136,1.6980399,2.3135614,2.2845917,1.3036288,1.8824292,2.270411,15.190974,2.3780692,1.3212065,10.807907,4.003363,1.0949122,2.6975644,1.369105,1.1898464,1.6418973,1.0716404,3.1752033,1.1249294,2.8211143,7.805014,1.1136016,4.3648543,0.9824675,2.1332026,1.1663382,1.5171632,1.1552215,1.8028222,1.0472387,4.6893024,4.9871764,4.042591,4.559454,3.519604,1.0672945,1.1103718,1.1087385,1.4301151,0.9997702,1.3630558,1.8846792,0.9952523,0.9776182,1.560665,1.5376276,1.1211553,0.9875844,0.9832211,1.2096182,1.0130869,1.0609668,1.0658628,1.4066244,1.0389673,1.977408,1.3630856,1.0532556,1.2226928,1.5784777,21.98261,2.2477453,5.371382,1.1511312,1.588047,1.0573832,1.0093192,8.805615,4.486435,1.4475902,1.072418,1.6898953,1.0622772,83.211205,15.281608,14.899276,3.818428,2.9262266,1.1065564,2.4529848,1.2828138,1.3276035,1.4004021,1.072323,0.9650027,1.9992704,1.2548982,1.6307793,1.0404094,1.1832691,1.9719893,2.3715184,43.96075,59.39212,4.134895,1.4796537,1.9405719,2.0856717,1.0739671,4.4424644,1.6423069,1.6474153,5.9548607,3.2323806,1.3100532,1.939998,2.93706,1.1807398,2.4032707,1.8543488,2.1142285,1.5503982,1.3717519,2.6986463,2.0199516,1.2660464,1.4846649,2.140487,1.0218495,1.6137639,2.7307508,1.5889021,1.3003311,1.1671134,1.7994691,2.2037609,51.1592,51.705425,68.29121,35.62235,40.777317,51.783222,51.964325,80.05991,46.96201,25.2173,52.085663,20.61324,29.003988
TEST_07+2일,2.7338817,45.921444,1.625239,1.6903886,0.97683734,9.495905,1.8559252,1.1177951,1.3891115,0.9270403,0.99674445,1.4138092,8.45821,1.4972262,20.184889,1.0095592,1.0313525,29.260849,9.987811,1.910463,1.0363163,1.8140678,47.051876,34.54704,31.213905,44.427425,2.084543,1.7354054,1.086708,1.1928074,1.2341471,1.0833836,1.5860375,1.6751871,4.047709,1.4663564,1.0881019,2.9943905,1.9403647,1.1076989,2.3330605,1.8323776,1.4527206,1.1226853,1.1606421,1.4102749,1.2647084,1.1792274,3.127957,1.0876044,2.6874592,1.0601233,1.4807993,1.116021,1.4335259,1.1180512,1.7284584,1.071565,1.1550859,2.2936442,2.1184661,1.8941078,2.086541,0.9867165,1.013463,0.99827677,1.1975936,0.9922962,1.1386212,1.4048519,1.0507892,1.0154544,1.2386812,1.2859102,1.0488855,0.9538024,1.0544513,1.0258075,0.9803622,1.0057784,1.0247866,1.3426791,0.9949913,1.5651337,1.1526242,0.98018056,0.9503549,1.1022898,37.032078,1.0867617,1.1703544,1.0076495,1.2237372,1.1003944,1.0423586,3.6046083,1.82908,0.999475,1.0225017,1.437862,1.0842242,34.512222,42.950565,5.9270597,1.1771779,1.6794792,0.9541915,1.0553563,1.0922273,1.0376352,1.1159872,1.0662894,0.96551865,1.3090276,1.1420907,1.1216458,0.98457545,1.0471511,1.2773677,1.4890256,41.275486,74.027374,2.2932541,1.1416636,1.1905385,1.4582586,0.9739066,1.7560197,1.2586226,1.1604285,2.4956825,1.220105,1.1459706,1.4214064,1.1448947,1.0566298,1.3587966,1.6098304,1.2327493,1.2046514,1.1360844,1.8194906,1.3702329,0.97636575,1.2498105,1.4450998,1.0323977,1.5507504,2.3053255,1.10087,1.3649263,1.0876644,1.745948,1.9541878,60.124493,58.12149,91.63867,40.501186,45.275723,64.962425,59.294006,136.68666,67.00657,39.165226,82.17042,26.25506,40.050404
TEST_07+3일,2.752055,48.52359,1.2440127,1.4830036,0.98820114,8.260014,2.2908103,1.1460212,1.4105402,0.97572684,1.0245848,1.6200737,9.948271,1.6842785,21.953154,1.0537142,1.0602597,34.777683,7.3698287,1.815064,1.1059917,1.8828772,40.17191,42.668945,32.337788,81.10557,2.0925848,1.7594882,1.09962,1.196339,1.2248594,1.094843,1.8704104,1.5442648,3.0927546,1.5022408,1.146762,2.4907465,1.8513066,1.1347364,2.7103827,1.9660152,1.540769,1.1939576,1.1880645,1.4060751,1.2900654,1.2262758,2.7133615,1.1123476,2.8370361,1.0895778,1.526266,1.1321543,1.5084502,1.1342062,1.7575628,1.0825846,1.0501391,1.6530775,1.8436383,1.8854402,1.9047399,1.0041811,1.0716159,1.0210001,1.2367263,1.0110133,1.1452659,1.4259092,1.0915856,1.0360985,1.2448659,1.3822979,1.0667171,0.9795583,1.1138201,1.0658578,1.0057245,1.0354362,1.0560219,1.3691918,0.9849463,1.675207,1.1639655,0.9994273,1.0203123,1.0719403,34.69724,1.005983,1.0767405,1.0078629,1.1360632,1.1123816,1.0523447,3.4632206,1.5940994,1.0452441,1.0305392,1.0739101,1.1148806,5.997272,19.763063,2.1050436,1.1834185,1.6080021,0.97534424,1.0510893,1.0772395,1.0138983,1.0818526,1.0771233,0.99526477,1.3165597,1.1214514,1.1048428,1.0427884,1.0366344,1.3749775,1.5080595,63.37589,92.79596,2.4628255,1.3430824,1.3990728,1.8820492,1.0493047,1.8543268,1.3641485,1.2597384,2.5516734,1.2168467,1.1668271,1.7660452,1.273619,1.0599419,1.6002464,1.6722418,1.3880068,1.3592361,1.2659649,2.0291033,1.366396,1.0722593,1.3824867,1.6206264,1.0940772,1.7441171,2.7258615,1.274327,1.420282,1.1394285,1.8301082,2.0307295,69.91598,63.88442,99.340675,42.358402,55.05025,69.92993,64.39929,150.27412,75.12336,44.71576,102.138374,35.594357,49.365124
TEST_07+4일,2.9270737,49.922497,1.2952108,1.3787578,0.9793512,8.210076,2.812948,1.1319894,1.407139,0.9850703,1.0030531,1.9342198,12.313479,1.8406754,20.517,1.0590976,1.0780625,30.151726,9.554805,1.8739605,1.1201187,1.9602095,46.29852,38.717705,31.7857,66.71169,1.9451178,1.6956829,1.0708245,1.169064,1.2326418,1.0631787,1.9445416,1.4896384,3.8509693,1.5151,1.1577042,3.0363026,1.7706947,1.1553208,2.761327,1.92342,1.501074,1.25986,1.1898643,1.5082945,1.2707998,1.2894256,2.7474449,1.0924907,2.9675713,1.1190132,1.5437078,1.1172396,1.5103984,1.1288981,1.7307969,1.0873938,1.0150204,1.4689131,1.8818945,1.9689327,1.9238149,1.0128039,1.0843171,1.0438662,1.2540323,1.0320286,1.1265758,1.4129143,1.0962213,1.0542288,1.2472194,1.3241714,1.0855532,0.9937153,1.1410011,1.0589846,1.015977,1.0451254,1.0657564,1.3910937,0.99103063,1.6170756,1.1571258,1.0114288,1.0438404,1.0596575,32.606647,1.0035563,1.364933,0.99169,1.1454935,1.1151139,1.0492034,3.832863,1.5465106,1.0673761,1.0313653,1.0967404,1.1053361,3.6362922,23.142435,1.7812618,1.2565638,1.6513649,0.98409134,1.0947163,1.0441992,0.992065,1.0541071,1.0538107,1.0035406,1.3392805,1.1157936,1.1281615,1.0471631,1.0169901,1.3674545,1.4984655,44.067657,61.88261,2.5057719,1.5777372,1.4589628,2.4014454,1.0998292,1.8528186,1.3864547,1.3335605,2.8787777,1.2350819,1.1205367,2.2187033,1.291529,1.0281826,1.5467771,1.6811742,1.3552736,1.4786266,1.393932,2.0516007,1.4280033,1.1626886,1.6745442,2.0033867,1.0973207,1.9208364,3.499651,1.5232137,1.4415773,1.219493,1.9844846,2.2218206,66.89048,60.385956,91.72876,39.195724,54.458057,66.17289,58.70514,125.584145,71.42606,45.310455,92.73572,38.680336,50.974606
TEST_07+5일,3.7251513,85.6885,1.9068102,1.8888954,0.97883034,16.622889,4.2126727,1.1148955,1.6098,1.001102,1.1123607,2.9601002,17.59582,2.470334,39.787125,1.0890745,1.2220877,63.290577,19.001045,2.1860435,1.1553098,2.1840742,53.59615,48.99918,37.552864,71.518364,2.1275704,1.8171402,1.1829894,1.316075,1.3992046,1.0927038,2.4627123,1.5973943,4.722978,1.9024135,1.2422111,3.6334941,1.9859308,1.1792225,3.5819342,1.8322281,1.4410666,1.4108475,1.1681826,1.9453307,1.2310566,1.4674159,3.3033695,1.1000476,3.4758008,1.1207889,1.6587038,1.1184257,1.5929632,1.1661878,1.8064651,1.08923,1.1512498,1.6681266,2.1113794,2.4974482,2.1763895,1.025719,1.0962863,1.0513233,1.2943987,1.0339869,1.1890649,1.4477068,1.113907,1.0682238,1.320907,1.4471108,1.0936016,1.0098478,1.179169,1.1091142,1.0189832,1.0534766,1.0681561,1.4328947,0.9948044,1.6568018,1.2014226,1.0190454,1.132234,1.0949482,41.814175,1.0390369,1.5290629,0.9916838,1.2327045,1.1180062,1.0601662,5.5508823,2.0115573,1.1225255,1.0179461,1.170762,1.1093168,3.4946468,23.183456,2.1310456,1.4979423,2.148729,0.9807477,1.078483,1.0462059,0.99561715,1.0648242,1.0341394,1.0097286,1.507988,1.1215905,1.1600819,1.0309273,1.0199438,1.3655924,1.5987035,55.32385,101.31946,2.7083647,2.0336912,1.5432396,3.345131,1.3648472,1.973174,1.4605871,1.500177,3.1989882,1.2287599,1.1237642,3.1494453,1.3522493,1.0152467,1.5573149,1.711576,1.431375,1.7144955,1.7008883,2.5083427,1.5514897,1.2762913,2.3922613,2.637647,1.1209532,2.3078263,5.3772635,1.8448906,1.5061268,1.3764086,2.3893137,2.6519496,74.63856,66.69526,99.30894,44.9715,61.91646,72.32306,66.95028,139.85713,79.74893,51.833782,102.04712,46.51015,57.880978
TEST_07+6일,5.27428,51.443695,6.1551747,4.2641845,1.0649177,11.106068,6.0775247,1.0797949,2.3160975,1.010497,1.369552,4.399875,23.51916,3.4157598,24.604452,1.1367248,1.8359642,32.866238,12.097638,2.6302292,1.2505261,2.4905179,52.298065,46.733337,42.33656,92.042625,2.680031,2.5312166,1.6354179,2.9264107,2.3587692,1.6581125,3.3413267,1.9673041,16.13912,3.4273605,1.5491776,13.676064,2.9203513,1.2579355,4.496014,1.4304625,1.1672167,3.0142887,1.108616,3.4759223,1.1296692,2.7410138,5.939903,1.0677233,4.3022275,1.0236664,2.295794,1.1855031,1.8275629,1.2984846,2.0376096,1.0863484,2.908416,2.1487637,2.933316,4.634192,2.7502534,1.0801182,1.0992676,1.0564518,1.7871088,1.0004069,1.5153033,1.9347115,1.0865301,1.0337056,2.021924,1.627047,1.0533468,1.1494049,1.1523275,1.3066249,1.0202127,1.0323423,1.0675963,1.5375347,1.0539168,2.0437026,1.3818175,1.0272566,1.530814,1.582056,49.50459,1.4851075,4.541615,0.9984912,1.7646246,1.0781994,1.0308696,12.082137,3.8016865,1.641108,1.014273,1.5759209,1.1195358,5.8645453,31.767675,3.9589355,3.26697,3.4158494,1.0443174,1.8491055,1.0906751,1.2788848,1.1291195,1.0250934,0.9750859,2.0306418,1.16209,1.5426879,1.025493,1.0766573,1.8243389,2.1412067,110.1827,107.55485,4.4218063,4.250288,2.5085392,6.4202657,2.2169054,4.3712974,2.34806,3.2204678,5.773298,2.225714,1.0422786,6.55321,2.529807,1.0248972,2.5735383,1.9523841,2.1001568,2.9091556,3.6470633,5.3691335,2.1001604,1.781406,4.0635457,4.1344833,1.3231959,3.1291387,9.536635,3.4423895,1.7118126,1.893335,3.5631835,3.8089802,89.8558,80.888794,113.53518,56.233383,71.47026,89.30768,82.23041,167.3858,93.089325,57.91449,118.424286,54.183502,71.234184
TEST_07+7일,6.4352894,52.158463,11.349075,9.818145,1.9787933,10.563507,6.99411,1.135435,3.3109677,1.2312517,1.8448247,5.400879,25.638834,4.5261493,21.196465,1.5522686,2.7116108,30.542755,10.82407,3.0294874,1.5360647,3.1332664,35.504288,37.77838,28.990267,58.15866,5.3321033,4.4127383,2.871607,6.981364,3.6655836,3.0679295,3.659788,3.600621,36.180252,4.305926,2.6893885,29.964134,8.384225,1.7247404,5.275166,1.119843,1.530406,4.2144966,1.1217104,5.756039,1.2104875,5.1142206,12.888802,1.8048954,5.6817613,1.1012911,4.8237042,1.6514338,2.2906225,1.5420331,2.2014768,1.6508018,10.426819,5.7415586,5.867443,9.656923,4.6070385,1.8566899,1.6832801,1.7008891,3.7124157,0.9985437,2.3552675,3.6710737,1.1011525,1.0232238,4.152798,2.4752448,1.0548306,1.5026957,1.2954599,2.5927343,1.6509897,1.1403748,1.3944823,1.8706263,1.6221657,3.443509,1.9108499,1.6752208,2.1194797,3.6544244,25.859169,4.7912126,14.9053545,1.7158952,2.8727386,1.1706128,1.0878656,3.9157429,8.708039,2.6581109,1.6338797,6.091383,1.3808197,81.90668,13.309491,17.162317,7.8296924,5.4144483,2.2241788,6.4983516,2.2647493,2.4206505,2.5534792,1.2389632,1.3801118,3.316637,1.913917,3.2903557,2.0256658,2.0972648,3.9173524,4.493237,37.26471,58.207104,7.056895,9.862184,5.159952,11.2356415,3.4920185,9.493592,6.466784,9.937058,10.481709,6.2983665,1.7793556,10.952621,7.3238125,1.5158372,4.56109,2.8886719,4.323782,7.170654,9.734679,8.513122,7.4310913,5.8342648,12.135131,13.120387,3.0333097,6.68389,24.694603,13.74324,3.3953936,4.2510533,10.85435,9.383403,99.39451,92.026215,125.35677,76.19533,79.50493,105.37998,94.300575,226.59949,92.25112,58.673283,120.05697,53.58037,75.87679
TEST_08+1일,4.552196,44.30721,6.8090954,3.3996212,0.98776454,8.554581,2.4329069,0.98435944,2.0221784,0.94559,1.0594417,1.5604647,7.9923215,1.6368527,27.90899,1.0550015,1.2523674,29.712828,8.54669,2.1105003,0.94991064,1.7904927,37.623466,23.337746,23.778831,34.562637,12.775772,4.4081063,3.3905127,5.987475,1.868632,1.3144115,1.4820967,4.690786,33.42423,1.9565159,2.422871,24.342636,18.727678,1.1647296,3.7618454,1.2149662,1.1146506,2.0143669,0.9399466,2.9987164,0.95813656,3.0110645,14.601514,1.1276106,4.848376,0.9764271,3.0993214,1.2418905,1.9512135,1.296189,1.8222815,0.9956748,8.200182,9.446937,16.183966,10.0106125,12.171627,2.1608732,1.1499269,2.0807095,3.5223684,1.0230995,1.8999716,3.2925804,1.1657133,1.010932,5.0338836,2.0687973,1.0627519,1.665279,1.1776285,2.757383,1.1048535,1.4509968,1.5978079,2.3450902,1.7605782,2.1338723,2.9358768,1.5071372,3.4247487,5.525004,21.58448,3.5410717,5.9604163,1.0719519,1.943623,1.0882578,0.9711402,13.73573,5.6181607,1.7260224,1.0383114,3.5923836,1.0529314,191.78748,30.00112,29.774744,4.3993797,3.3544433,1.2455441,2.414519,1.2832599,1.6637529,1.5403142,1.0095127,1.026176,2.2797344,1.2761416,2.7195656,1.1056677,1.1475722,4.393806,2.2110872,52.524258,78.37673,8.552003,2.5326254,6.813993,4.2661815,1.1206574,15.603694,2.8287735,3.1241448,16.908915,5.514338,55.54912,4.061703,9.900372,1.2319874,7.0540996,3.1536608,6.375232,2.8809433,2.007086,6.6788983,7.518606,5.821617,3.9235783,7.2001357,1.5385584,7.525067,39.69987,25.45069,2.6121724,5.205971,3.6689894,5.2147503,53.34479,34.467003,66.94113,22.420126,53.191757,59.912365,28.959549,382.92258,65.09186,72.96212,151.26918,40.86035,63.731873
TEST_08+2일,3.7619438,48.12788,3.240278,1.6145706,0.968822,18.274675,2.189285,0.9982136,1.5101595,0.95821595,1.056068,1.4967829,8.60694,1.4933108,59.664093,1.0706973,1.1387409,59.416355,19.795443,1.9556662,0.9737754,1.8081993,38.94653,26.158844,23.539751,43.295547,8.422549,2.6824255,1.9326154,3.051361,1.3724203,1.0641559,1.312233,2.7484777,11.571263,1.8548341,1.7078638,13.307158,9.559957,1.0756217,2.3709483,1.6633879,1.3984809,1.1355519,1.0378478,2.05608,1.0573834,1.5821004,14.192046,1.0295812,4.2550583,1.0671335,1.9442817,1.1150336,1.8598372,1.1778864,1.7939974,1.0175096,1.6359258,4.9141097,8.010814,7.062985,5.3982487,1.5447049,1.0141506,1.613122,2.5497248,1.0069201,1.4042292,2.4886901,1.0560385,1.0268949,3.8594053,1.8563277,1.0233569,1.2944812,1.1613327,2.0693114,0.98628026,1.2162966,1.2778136,1.8901033,1.4623493,1.670722,2.4818847,1.0868163,2.5758793,4.680631,25.710157,2.577798,3.4614506,1.0391512,1.7900735,1.126221,1.0212628,8.855056,5.2871037,1.2642559,1.0100551,3.5594184,1.0429175,13.779373,70.33248,9.532314,2.597735,2.501748,1.0114626,1.5502243,1.086192,1.4511362,1.2244399,1.0024139,0.9978402,1.6800529,1.1570042,2.2871473,0.982704,1.0636669,2.027336,1.8285389,47.811947,95.302864,5.712877,2.0190372,3.0166512,3.490401,1.0348922,5.7253685,2.1302154,2.9001045,11.380973,2.0290797,54.832092,4.0598974,2.6471002,1.1567383,2.373018,2.1292007,1.8298798,2.2826834,1.650837,2.3450654,2.6114833,1.6772308,3.2525842,3.260749,1.0591311,2.6300166,11.618609,2.8151567,1.4666661,2.0330894,1.6601515,1.6090003,41.00833,26.134598,48.556606,14.777715,49.02153,39.01977,12.457335,204.76408,38.958397,59.36053,106.3241,32.627567,42.980328
